Actor Name,Name,Drop Table Name,Drop Reason,Drop,Amount,Drop Chance
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Korok,,Boomerang,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Korok,,Forest Dweller's Sword,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Korok,,Forest Dweller's Spear,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Old Wooden Shield,1,20%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Zonaite Shield,1,20%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Strong Zonaite Shield,1,20%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Strong Construct Bow,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Strong Zonaite Sword,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Strong Zonaite Longsword,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Sky,,Strong Zonaite Spear,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Minus_General,,Giant Brightbloom Seed x 5,1,30%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Minus_General,,Arrow x 10,1,40%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Minus_General,,Sundelion,1,30%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_GoronDungeon,,Zonaite Shield,1,30%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_GoronDungeon,,Strong Zonaite Shield,1,40%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_GoronDungeon,,Strong Construct Bow,1,30%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Castle,,Knight's Shield,1,25%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Castle,,Royal Shield,1,15%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Castle,,Royal Guard's Shield,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Castle,,Knight's Bow,1,25%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Castle,,Royal Bow,1,15%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),LikeLike_Castle,,Royal Guard's Bow,1,10%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Knight's Broadsword,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Knight's Claymore,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Knight's Halberd,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Royal Broadsword,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Royal Claymore,1,7%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Royal Halberd,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Gerudo Scimitar,1,5%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Gerudo Claymore,1,5%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Gerudo Spear,1,5%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Knight's Bow,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Royal Bow,1,7%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Gerudo Bow,1,5%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Knight's Shield,1,8%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Royal Shield,1,7%
TBox_Field_Iron_Sandworm,Treasure Chest (Molduga),Sandworm,,Gerudo Shield,1,3%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Normal,,Small Key,1,100%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),BurnedOut,,Small Key,1,100%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Wooden Shield,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Traveler's Shield,1,20%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Soldier’s Shield,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Soldier’s Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Opal,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Amber,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike,,Rock Salt,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_StartIsland_A,,Opal,1,100%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_StartIsland_B,,Opal,1,100%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Rito,,Hunter's Shield,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Rito,,Kite Shield,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Rito,,Swallow Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Rito,,Falcon Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Rito,,Feathered Edge,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Rito,,Feathered Spear,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Goron,,Rusty Shield,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Goron,,Lizal Shield,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Goron,,Cobble Crusher,1,40%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Zora,,Zora Shield,1,40%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Zora,,Lizal Shield,1,20%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Zora,,Zora Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Zora,,Zora Sword,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Zora,,Zora Longsword,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Zora,,Zora Spear,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Gerudo,,Gerudo Shield,1,40%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Gerudo,,Radiant Shield,1,20%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Gerudo,,Gerudo Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Gerudo,,Gerudo Scimitar,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Gerudo,,Gerudo Claymore,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Gerudo,,Gerudo Spear,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Seeker,,Shield of the Mind's Eye,1,40%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Seeker,,Emblazoned Shield,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Seeker,,Phrenic Bow,1,15%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Seeker,,Eightfold Blade,1,25%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Seeker,,Eightfold Longblade,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Korok,,Forest Dweller's Shield,1,60%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Korok,,Forest Dweller's Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Korok,,Boomerang,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Korok,,Forest Dweller's Sword,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Korok,,Forest Dweller's Spear,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Old Wooden Shield,1,20%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Zonaite Shield,1,20%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Strong Zonaite Shield,1,20%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Strong Construct Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Strong Zonaite Sword,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Strong Zonaite Longsword,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Sky,,Strong Zonaite Spear,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Minus_General,,Giant Brightbloom Seed x 5,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Minus_General,,Arrow x 10,1,40%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Minus_General,,Sundelion,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_GoronDungeon,,Zonaite Shield,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_GoronDungeon,,Strong Zonaite Shield,1,40%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_GoronDungeon,,Strong Construct Bow,1,30%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Castle,,Knight's Shield,1,25%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Castle,,Royal Shield,1,15%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Castle,,Royal Guard's Shield,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Castle,,Knight's Bow,1,25%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Castle,,Royal Bow,1,15%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),LikeLike_Castle,,Royal Guard's Bow,1,10%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Knight's Broadsword,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Knight's Claymore,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Knight's Halberd,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Royal Broadsword,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Royal Claymore,1,7%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Royal Halberd,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Gerudo Scimitar,1,5%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Gerudo Claymore,1,5%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Gerudo Spear,1,5%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Knight's Bow,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Royal Bow,1,7%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Gerudo Bow,1,5%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Knight's Shield,1,8%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Royal Shield,1,7%
TBox_Field_Iron_Zonau,Treasure Chest (Zonai),Sandworm,,Gerudo Shield,1,3%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Normal,,Small Key,1,100%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),BurnedOut,,Small Key,1,100%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Wooden Shield,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Traveler's Shield,1,20%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Soldier’s Shield,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Soldier’s Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Opal,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Amber,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike,,Rock Salt,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_StartIsland_A,,Opal,1,100%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_StartIsland_B,,Opal,1,100%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Rito,,Hunter's Shield,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Rito,,Kite Shield,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Rito,,Swallow Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Rito,,Falcon Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Rito,,Feathered Edge,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Rito,,Feathered Spear,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Goron,,Rusty Shield,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Goron,,Lizal Shield,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Goron,,Cobble Crusher,1,40%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Zora,,Zora Shield,1,40%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Zora,,Lizal Shield,1,20%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Zora,,Zora Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Zora,,Zora Sword,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Zora,,Zora Longsword,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Zora,,Zora Spear,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Gerudo,,Gerudo Shield,1,40%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Gerudo,,Radiant Shield,1,20%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Gerudo,,Gerudo Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Gerudo,,Gerudo Scimitar,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Gerudo,,Gerudo Claymore,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Gerudo,,Gerudo Spear,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Seeker,,Shield of the Mind's Eye,1,40%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Seeker,,Emblazoned Shield,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Seeker,,Phrenic Bow,1,15%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Seeker,,Eightfold Blade,1,25%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Seeker,,Eightfold Longblade,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Korok,,Forest Dweller's Shield,1,60%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Korok,,Forest Dweller's Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Korok,,Boomerang,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Korok,,Forest Dweller's Sword,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Korok,,Forest Dweller's Spear,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Old Wooden Shield,1,20%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Zonaite Shield,1,20%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Strong Zonaite Shield,1,20%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Strong Construct Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Strong Zonaite Sword,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Strong Zonaite Longsword,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Sky,,Strong Zonaite Spear,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Minus_General,,Giant Brightbloom Seed x 5,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Minus_General,,Arrow x 10,1,40%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Minus_General,,Sundelion,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_GoronDungeon,,Zonaite Shield,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_GoronDungeon,,Strong Zonaite Shield,1,40%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_GoronDungeon,,Strong Construct Bow,1,30%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Castle,,Knight's Shield,1,25%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Castle,,Royal Shield,1,15%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Castle,,Royal Guard's Shield,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Castle,,Knight's Bow,1,25%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Castle,,Royal Bow,1,15%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),LikeLike_Castle,,Royal Guard's Bow,1,10%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Knight's Broadsword,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Knight's Claymore,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Knight's Halberd,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Royal Broadsword,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Royal Claymore,1,7%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Royal Halberd,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Gerudo Scimitar,1,5%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Gerudo Claymore,1,5%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Gerudo Spear,1,5%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Knight's Bow,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Royal Bow,1,7%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Gerudo Bow,1,5%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Knight's Shield,1,8%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Royal Shield,1,7%
TBox_Field_Iron_Zonau_Zonau_BlockMaster,Treasure Chest (Zonai) (Flux Construct),Sandworm,,Gerudo Shield,1,3%
TBox_Field_Stone,Treasure Chest (Stone),Normal,,Small Key,1,100%
TBox_Field_Stone,Treasure Chest (Stone),BurnedOut,,Small Key,1,100%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Wooden Shield,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Traveler's Shield,1,20%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Soldier’s Shield,1,30%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Soldier’s Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Opal,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Amber,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike,,Rock Salt,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_StartIsland_A,,Opal,1,100%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_StartIsland_B,,Opal,1,100%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Rito,,Hunter's Shield,1,30%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Rito,,Kite Shield,1,30%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Rito,,Swallow Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Rito,,Falcon Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Rito,,Feathered Edge,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Rito,,Feathered Spear,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Goron,,Rusty Shield,1,30%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Goron,,Lizal Shield,1,30%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Goron,,Cobble Crusher,1,40%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Zora,,Zora Shield,1,40%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Zora,,Lizal Shield,1,20%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Zora,,Zora Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Zora,,Zora Sword,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Zora,,Zora Longsword,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Zora,,Zora Spear,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Gerudo,,Gerudo Shield,1,40%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Gerudo,,Radiant Shield,1,20%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Gerudo,,Gerudo Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Gerudo,,Gerudo Scimitar,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Gerudo,,Gerudo Claymore,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Gerudo,,Gerudo Spear,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Seeker,,Shield of the Mind's Eye,1,40%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Seeker,,Emblazoned Shield,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Seeker,,Phrenic Bow,1,15%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Seeker,,Eightfold Blade,1,25%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Seeker,,Eightfold Longblade,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Korok,,Forest Dweller's Shield,1,60%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Korok,,Forest Dweller's Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Korok,,Boomerang,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Korok,,Forest Dweller's Sword,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Korok,,Forest Dweller's Spear,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Old Wooden Shield,1,20%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Zonaite Shield,1,20%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Strong Zonaite Shield,1,20%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Strong Construct Bow,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Strong Zonaite Sword,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Strong Zonaite Longsword,1,10%
TBox_Field_Stone,Treasure Chest (Stone),LikeLike_Sky,,Strong Zonaite Spear,1,10%
TBox_Field_Stone,Treasure Chest (Stone),Minus_General,,Giant Brightbloom Seed x 5,1,30%
